Day,Platform,Campaign Type,Campaign Name,Impressions,Clicks,Conversions,Revenue,Spend,Region,CTR,CPA,CPC,ROAS,CPM,AdCreative
13/07/23,YouTube,Retargeting,Retargeting-YouTube,46883,1168,99,"$2,120.36","$4,169.50",Yorkshire and the Humber,2.0%,$42.12,$0.28,$0.51,$8.89,CreativeC
13/07/23,Instagram,Prospecting,Prospecting-Instagram,2520,192,55,"$8,412.60","$2,471.09",Wales,8.0%,$44.93,$0.08,$3.40,$98.06,CreativeC
13/07/23,Facebook,Prospecting,Prospecting-Facebook,7448,140,52,"$8,846.66","$3,604.38",North West,2.0%,$69.32,$0.04,$2.45,$48.39,CreativeB
13/07/23,Instagram,Prospecting,Prospecting-Instagram,53674,897,186,"$12,461.69","$2,073.47",East Midlands,2.0%,$11.15,$0.43,$6.01,$3.86,CreativeB
13/07/23,Facebook,Retargeting,Retargeting-Facebook,31255,1032,99,"$14,853.68","$3,492.35",South East,3.0%,$35.28,$0.30,$4.25,$11.17,CreativeC
13/07/23,YouTube,Retargeting,Retargeting-YouTube,90737,3573,53,"$2,201.62","$4,964.41",Wales,4.0%,$93.67,$0.72,$0.44,$5.47,CreativeB
13/07/23,Facebook,Retargeting,Retargeting-Facebook,38992,719,46,"$7,480.76","$2,859.69",East of England,2.0%,$62.17,$0.25,$2.62,$7.33,CreativeA
13/07/23,Instagram,Prospecting,Prospecting-Instagram,12280,1082,22,"$8,391.34","$4,474.69",London,9.0%,$203.40,$0.24,$1.88,$36.44,CreativeC
13/07/23,SnapChat,Prospecting,Prospecting-SnapChat,1646,904,181,"$2,017.89","$5,658.48",Northern Ireland,55.0%,$31.26,$0.16,$0.36,$343.77,CreativeC
13/07/23,Instagram,Retargeting,Retargeting-Instagram,116375,780,39,"$5,862.43","$4,358.54",North West,1.0%,$111.76,$0.18,$1.35,$3.75,CreativeB
13/07/23,TikTok,Retargeting,Retargeting-TikTok,4657,91,89,"$12,441.39","$2,701.85",North East,2.0%,$30.36,$0.03,$4.60,$58.02,CreativeC
13/07/23,TikTok,Prospecting,Prospecting-TikTok,52562,2704,23,"$11,810.19","$1,874.33",North East,5.0%,$81.49,$1.44,$6.30,$3.57,CreativeB
13/07/23,TikTok,Retargeting,Retargeting-TikTok,64859,2640,69,"$5,337.91","$1,536.56",East Midlands,4.0%,$22.27,$1.72,$3.47,$2.37,CreativeA
13/07/23,TikTok,Retargeting,Retargeting-TikTok,14488,252,56,"$12,050.14","$2,764.20",North East,2.0%,$49.36,$0.09,$4.36,$19.08,CreativeC
13/07/23,YouTube,Retargeting,Retargeting-YouTube,57121,3818,136,"$4,666.64","$2,189.23",North East,7.0%,$16.10,$1.74,$2.13,$3.83,CreativeC
13/07/23,SnapChat,Prospecting,Prospecting-SnapChat,104115,2211,64,"$8,859.06","$2,810.03",London,2.0%,$43.91,$0.79,$3.15,$2.70,CreativeB
13/07/23,SnapChat,Prospecting,Prospecting-SnapChat,38963,1781,36,"$12,105.04","$4,283.96",East of England,5.0%,$119.00,$0.42,$2.83,$10.99,CreativeC
13/07/23,Instagram,Retargeting,Retargeting-Instagram,49217,818,29,"$3,484.75","$2,317.11",East of England,2.0%,$79.90,$0.35,$1.50,$4.71,CreativeA
13/07/23,Facebook,Retargeting,Retargeting-Facebook,38262,542,26,"$10,866.44","$2,551.10",West Midlands,1.0%,$98.12,$0.21,$4.26,$6.67,CreativeC
13/07/23,Instagram,Prospecting,Prospecting-Instagram,116484,546,17,"$11,748.47","$2,387.98",London,0.0%,$140.47,$0.23,$4.92,$2.05,CreativeC
13/07/23,Instagram,Prospecting,Prospecting-Instagram,57080,1779,60,"$4,121.27",$974.89,North West,3.0%,$16.25,$1.82,$4.23,$1.71,CreativeB
13/07/23,Instagram,Retargeting,Retargeting-Instagram,99796,151,130,"$11,768.19","$5,048.04",South East,0.0%,$38.83,$0.03,$2.33,$5.06,CreativeC
13/07/23,Instagram,Retargeting,Retargeting-Instagram,23567,36,218,"$9,399.19","$4,223.20",North East,0.0%,$19.37,$0.01,$2.23,$17.92,CreativeB
13/07/23,SnapChat,Retargeting,Retargeting-SnapChat,80889,2155,140,"$4,260.42",$969.28,South West,3.0%,$6.92,$2.22,$4.40,$1.20,CreativeB
13/07/23,Facebook,Prospecting,Prospecting-Facebook,74229,342,30,"$8,986.20","$7,914.77",South West,0.0%,$263.83,$0.04,$1.14,$10.66,CreativeB
13/07/23,Instagram,Retargeting,Retargeting-Instagram,48613,1164,155,"$8,457.86","$1,049.32",East Midlands,2.0%,$6.77,$1.11,$8.06,$2.16,CreativeC
13/07/23,SnapChat,Retargeting,Retargeting-SnapChat,76151,1312,212,"$13,529.68","$2,564.27",West Midlands,2.0%,$12.10,$0.51,$5.28,$3.37,CreativeB
13/07/23,Instagram,Retargeting,Retargeting-Instagram,8488,1388,213,"$14,865.10","$1,841.92",Yorkshire and the Humber,16.0%,$8.65,$0.75,$8.07,$21.70,CreativeC
13/07/23,TikTok,Retargeting,Retargeting-TikTok,62805,169,110,"$4,360.92","$5,756.69",East Midlands,0.0%,$52.33,$0.03,$0.76,$9.17,CreativeA
13/07/23,Instagram,Retargeting,Retargeting-Instagram,107449,202,234,"$6,635.85","$2,767.07",Northern Ireland,0.0%,$11.83,$0.07,$2.40,$2.58,CreativeB
14/07/23,Instagram,Prospecting,Prospecting-Instagram,91658,2410,29,"$5,235.69","$6,017.19",North East,3.0%,$207.49,$0.40,$0.87,$6.56,CreativeB
14/07/23,Instagram,Prospecting,Prospecting-Instagram,95106,145,15,"$7,925.07","$6,531.50",Wales,0.0%,$435.43,$0.02,$1.21,$6.87,CreativeB
14/07/23,TikTok,Retargeting,Retargeting-TikTok,79132,502,255,"$8,691.85","$3,767.67",West Midlands,1.0%,$14.78,$0.13,$2.31,$4.76,CreativeC
14/07/23,Facebook,Retargeting,Retargeting-Facebook,36893,26,31,"$1,824.97",$646.79,West Midlands,0.0%,$20.86,$0.04,$2.82,$1.75,CreativeB
14/07/23,YouTube,Retargeting,Retargeting-YouTube,65213,3340,52,"$4,973.73","$1,291.68",Scotland,5.0%,$24.84,$2.59,$3.85,$1.98,CreativeC
14/07/23,Facebook,Retargeting,Retargeting-Facebook,69171,362,174,"$10,179.99",$532.44,West Midlands,1.0%,$3.06,$0.68,$19.12,$0.77,CreativeA
14/07/23,Facebook,Retargeting,Retargeting-Facebook,37861,635,47,"$4,212.45","$6,686.49",Scotland,2.0%,$142.27,$0.09,$0.63,$17.66,CreativeA
14/07/23,YouTube,Prospecting,Prospecting-YouTube,70354,2829,64,"$4,166.39","$3,541.17",East of England,4.0%,$55.33,$0.80,$1.18,$5.03,CreativeC
14/07/23,Instagram,Prospecting,Prospecting-Instagram,10904,1777,42,"$4,202.87",$943.36,North West,16.0%,$22.46,$1.88,$4.46,$8.65,CreativeB
14/07/23,TikTok,Prospecting,Prospecting-TikTok,44474,1018,264,"$11,327.74","$3,579.52",South East,2.0%,$13.56,$0.28,$3.16,$8.05,CreativeA
14/07/23,TikTok,Retargeting,Retargeting-TikTok,79766,2050,51,"$2,152.33","$1,303.68",Northern Ireland,3.0%,$25.56,$1.57,$1.65,$1.63,CreativeB
14/07/23,Facebook,Retargeting,Retargeting-Facebook,54066,76,60,"$13,130.56","$1,032.20",East Midlands,0.0%,$17.20,$0.07,$12.72,$1.91,CreativeA
14/07/23,YouTube,Retargeting,Retargeting-YouTube,44413,690,46,"$5,822.36","$4,286.33",Yorkshire and the Humber,2.0%,$93.18,$0.16,$1.36,$9.65,CreativeC
14/07/23,SnapChat,Retargeting,Retargeting-SnapChat,94138,1404,16,"$3,795.17","$2,522.23",Yorkshire and the Humber,1.0%,$157.64,$0.56,$1.50,$2.68,CreativeB
14/07/23,Instagram,Retargeting,Retargeting-Instagram,118381,194,118,"$14,138.06","$1,598.77",North West,0.0%,$13.55,$0.12,$8.84,$1.35,CreativeA
14/07/23,Facebook,Retargeting,Retargeting-Facebook,59573,162,53,"$14,220.67","$1,778.82",East Midlands,0.0%,$33.56,$0.09,$7.99,$2.99,CreativeB
14/07/23,TikTok,Prospecting,Prospecting-TikTok,74277,1806,293,"$12,695.63",$464.91,East Midlands,2.0%,$1.59,$3.88,$27.31,$0.63,CreativeC
14/07/23,YouTube,Retargeting,Retargeting-YouTube,27838,3297,195,"$1,327.39","$4,285.76",South East,12.0%,$21.98,$0.77,$0.31,$15.40,CreativeB
14/07/23,YouTube,Prospecting,Prospecting-YouTube,62701,353,78,"$10,769.70","$4,303.31",East Midlands,1.0%,$55.17,$0.08,$2.50,$6.86,CreativeC
14/07/23,Facebook,Prospecting,Prospecting-Facebook,32027,25,103,"$3,928.19","$2,797.03",North West,0.0%,$27.16,$0.01,$1.40,$8.73,CreativeB
14/07/23,SnapChat,Prospecting,Prospecting-SnapChat,101063,2519,44,"$2,277.13","$6,080.51",London,2.0%,$138.19,$0.41,$0.37,$6.02,CreativeB
14/07/23,TikTok,Retargeting,Retargeting-TikTok,10403,2928,261,"$6,354.50","$4,413.93",East of England,28.0%,$16.91,$0.66,$1.44,$42.43,CreativeB
14/07/23,Facebook,Retargeting,Retargeting-Facebook,46583,87,48,"$4,048.93","$5,795.92",Yorkshire and the Humber,0.0%,$120.75,$0.02,$0.70,$12.44,CreativeA
14/07/23,SnapChat,Retargeting,Retargeting-SnapChat,4849,501,11,"$3,436.12","$1,918.00",North West,10.0%,$174.36,$0.26,$1.79,$39.55,CreativeC
14/07/23,YouTube,Retargeting,Retargeting-YouTube,24878,3573,150,"$2,796.25",$439.21,North East,14.0%,$2.93,$8.14,$6.37,$1.77,CreativeB
14/07/23,Instagram,Retargeting,Retargeting-Instagram,22882,533,14,"$9,317.45","$4,870.42",East of England,2.0%,$347.89,$0.11,$1.91,$21.28,CreativeC
14/07/23,TikTok,Prospecting,Prospecting-TikTok,42430,2780,48,"$7,777.47","$8,474.44",East of England,7.0%,$176.55,$0.33,$0.92,$19.97,CreativeA
14/07/23,TikTok,Prospecting,Prospecting-TikTok,56527,1591,203,"$6,116.07","$1,026.98",Wales,3.0%,$5.06,$1.55,$5.96,$1.82,CreativeA
14/07/23,SnapChat,Retargeting,Retargeting-SnapChat,31140,2294,209,"$1,490.02","$3,332.38",Scotland,7.0%,$15.94,$0.69,$0.45,$10.70,CreativeA
14/07/23,Facebook,Prospecting,Prospecting-Facebook,26713,1782,143,"$4,338.15",$743.53,Yorkshire and the Humber,7.0%,$5.20,$2.40,$5.83,$2.78,CreativeA
14/07/23,YouTube,Prospecting,Prospecting-YouTube,92025,2577,55,"$8,329.91","$1,579.56",North West,3.0%,$28.72,$1.63,$5.27,$1.72,CreativeA
14/07/23,SnapChat,Retargeting,Retargeting-SnapChat,61630,3221,122,"$13,419.49","$6,628.63",London,5.0%,$54.33,$0.49,$2.02,$10.76,CreativeA
14/07/23,Instagram,Prospecting,Prospecting-Instagram,113092,202,52,"$8,693.30","$3,626.63",Northern Ireland,0.0%,$69.74,$0.06,$2.40,$3.21,CreativeA
14/07/23,Instagram,Prospecting,Prospecting-Instagram,108158,287,258,"$6,269.09","$2,541.98",North West,0.0%,$9.85,$0.11,$2.47,$2.35,CreativeA
14/07/23,Instagram,Retargeting,Retargeting-Instagram,107576,55,172,"$14,347.09","$1,810.36",West Midlands,0.0%,$10.53,$0.03,$7.92,$1.68,CreativeA
14/07/23,SnapChat,Prospecting,Prospecting-SnapChat,65971,349,58,"$8,330.38","$1,768.61",Wales,1.0%,$30.49,$0.20,$4.71,$2.68,CreativeC
14/07/23,YouTube,Retargeting,Retargeting-YouTube,83462,2727,40,"$11,801.95","$3,849.91",Wales,3.0%,$96.25,$0.71,$3.07,$4.61,CreativeA
14/07/23,TikTok,Retargeting,Retargeting-TikTok,32374,243,255,"$1,701.69","$3,592.61",Northern Ireland,1.0%,$14.09,$0.07,$0.47,$11.10,CreativeB
14/07/23,Facebook,Retargeting,Retargeting-Facebook,68684,617,59,"$4,436.60","$6,878.77",Northern Ireland,1.0%,$116.59,$0.09,$0.64,$10.02,CreativeC
14/07/23,TikTok,Prospecting,Prospecting-TikTok,75304,2860,15,"$12,323.98","$1,747.21",Yorkshire and the Humber,4.0%,$116.48,$1.64,$7.05,$2.32,CreativeB
14/07/23,YouTube,Prospecting,Prospecting-YouTube,73812,2781,125,"$9,975.20","$6,053.38",Northern Ireland,4.0%,$48.43,$0.46,$1.65,$8.20,CreativeA
14/07/23,TikTok,Prospecting,Prospecting-TikTok,83338,999,111,"$8,888.32",$630.20,Northern Ireland,1.0%,$5.68,$1.59,$14.10,$0.76,CreativeA
14/07/23,SnapChat,Retargeting,Retargeting-SnapChat,61436,2055,82,"$2,905.08","$1,607.53",London,3.0%,$19.60,$1.28,$1.81,$2.62,CreativeA
14/07/23,Instagram,Prospecting,Prospecting-Instagram,60838,280,29,"$11,086.87","$2,983.15",Yorkshire and the Humber,0.0%,$102.87,$0.09,$3.72,$4.90,CreativeB
14/07/23,YouTube,Prospecting,Prospecting-YouTube,81122,2163,124,$798.37,"$1,649.99",Northern Ireland,3.0%,$13.31,$1.31,$0.48,$2.03,CreativeC
14/07/23,YouTube,Retargeting,Retargeting-YouTube,22345,321,154,"$5,663.14",$123.29,North West,1.0%,$0.80,$2.60,$45.93,$0.55,CreativeC
14/07/23,TikTok,Retargeting,Retargeting-TikTok,76929,1310,222,"$9,282.69",$589.04,Wales,2.0%,$2.65,$2.22,$15.76,$0.77,CreativeB
14/07/23,SnapChat,Retargeting,Retargeting-SnapChat,74918,205,158,"$11,030.91",$570.56,Northern Ireland,0.0%,$3.61,$0.36,$19.33,$0.76,CreativeB
14/07/23,TikTok,Prospecting,Prospecting-TikTok,36317,241,15,"$10,732.62",$575.95,North East,1.0%,$38.40,$0.42,$18.63,$1.59,CreativeC
14/07/23,TikTok,Retargeting,Retargeting-TikTok,52917,308,116,"$9,638.25","$5,514.57",Wales,1.0%,$47.54,$0.06,$1.75,$10.42,CreativeA
14/07/23,YouTube,Prospecting,Prospecting-YouTube,52843,3302,30,"$10,956.06","$2,960.98",West Midlands,6.0%,$98.70,$1.12,$3.70,$5.60,CreativeB
14/07/23,TikTok,Retargeting,Retargeting-TikTok,9854,1267,183,"$6,430.02","$6,935.83",Scotland,13.0%,$37.90,$0.18,$0.93,$70.39,CreativeC
14/07/23,Instagram,Retargeting,Retargeting-Instagram,46250,2125,223,"$6,942.76","$1,799.53",North West,5.0%,$8.07,$1.18,$3.86,$3.89,CreativeC
14/07/23,TikTok,Retargeting,Retargeting-TikTok,71187,2364,50,"$12,391.16","$3,038.47",Scotland,3.0%,$60.77,$0.78,$4.08,$4.27,CreativeB
14/07/23,Instagram,Retargeting,Retargeting-Instagram,40592,502,27,"$5,713.97","$2,652.01",Scotland,1.0%,$98.22,$0.19,$2.15,$6.53,CreativeA
14/07/23,YouTube,Prospecting,Prospecting-YouTube,95549,332,196,"$2,093.14","$5,759.78",North West,0.0%,$29.39,$0.06,$0.36,$6.03,CreativeB
14/07/23,SnapChat,Prospecting,Prospecting-SnapChat,101782,2957,49,"$3,362.97","$4,911.78",North West,3.0%,$100.24,$0.60,$0.68,$4.83,CreativeB
14/07/23,Instagram,Prospecting,Prospecting-Instagram,106957,1125,108,"$11,302.43","$1,523.29",North West,1.0%,$14.10,$0.74,$7.42,$1.42,CreativeA
14/07/23,SnapChat,Retargeting,Retargeting-SnapChat,92684,133,56,"$13,473.08","$1,252.19",Northern Ireland,0.0%,$22.36,$0.11,$10.76,$1.35,CreativeC
14/07/23,SnapChat,Prospecting,Prospecting-SnapChat,100736,2592,59,"$1,255.81",$642.24,Wales,3.0%,$10.89,$4.04,$1.96,$0.64,CreativeC
15/07/23,Facebook,Prospecting,Prospecting-Facebook,79899,257,244,"$3,285.55","$7,170.37",West Midlands,0.0%,$29.39,$0.04,$0.46,$8.97,CreativeB
15/07/23,Instagram,Prospecting,Prospecting-Instagram,50999,1135,195,"$5,949.24",$460.02,Northern Ireland,2.0%,$2.36,$2.47,$12.93,$0.90,CreativeB
15/07/23,YouTube,Retargeting,Retargeting-YouTube,6356,2285,180,"$2,084.37","$1,107.15",Wales,36.0%,$6.15,$2.06,$1.88,$17.42,CreativeC
15/07/23,YouTube,Prospecting,Prospecting-YouTube,83036,3684,67,"$11,423.01","$2,022.54",West Midlands,4.0%,$30.19,$1.82,$5.65,$2.44,CreativeA
15/07/23,Facebook,Retargeting,Retargeting-Facebook,61541,116,111,"$5,037.58","$7,781.32",South East,0.0%,$70.10,$0.01,$0.65,$12.64,CreativeC
15/07/23,SnapChat,Retargeting,Retargeting-SnapChat,33856,2017,98,"$9,536.02","$1,048.35",East of England,6.0%,$10.70,$1.92,$9.10,$3.10,CreativeC
15/07/23,Facebook,Retargeting,Retargeting-Facebook,51354,333,239,"$8,464.16",$599.58,North West,1.0%,$2.51,$0.56,$14.12,$1.17,CreativeA
15/07/23,Facebook,Retargeting,Retargeting-Facebook,42546,838,47,"$13,642.89","$1,965.29",East of England,2.0%,$41.81,$0.43,$6.94,$4.62,CreativeB
15/07/23,SnapChat,Retargeting,Retargeting-SnapChat,95014,715,64,"$6,744.79","$1,951.77",London,1.0%,$30.50,$0.37,$3.46,$2.05,CreativeC
15/07/23,Instagram,Retargeting,Retargeting-Instagram,37176,626,221,"$1,035.53",$653.81,Wales,2.0%,$2.96,$0.96,$1.58,$1.76,CreativeC
15/07/23,Instagram,Retargeting,Retargeting-Instagram,44183,2482,22,"$9,607.19","$5,997.15",North West,6.0%,$272.60,$0.41,$1.60,$13.57,CreativeB
15/07/23,YouTube,Retargeting,Retargeting-YouTube,15065,3961,25,$895.45,"$1,772.52",North East,26.0%,$70.90,$2.23,$0.51,$11.77,CreativeA
15/07/23,TikTok,Retargeting,Retargeting-TikTok,10403,1624,216,"$7,552.98","$2,489.15",East of England,16.0%,$11.52,$0.65,$3.03,$23.93,CreativeC
15/07/23,TikTok,Prospecting,Prospecting-TikTok,67472,1894,198,"$4,984.37","$3,871.07",East Midlands,3.0%,$19.55,$0.49,$1.29,$5.74,CreativeA
15/07/23,YouTube,Retargeting,Retargeting-YouTube,9656,706,53,"$1,290.18","$2,376.04",London,7.0%,$44.83,$0.30,$0.54,$24.61,CreativeB
15/07/23,TikTok,Retargeting,Retargeting-TikTok,39789,1855,11,"$3,032.97","$2,053.43",South West,5.0%,$186.68,$0.90,$1.48,$5.16,CreativeA
15/07/23,Facebook,Retargeting,Retargeting-Facebook,50390,1687,56,"$7,404.05","$1,966.76",East Midlands,3.0%,$35.12,$0.86,$3.76,$3.90,CreativeC
15/07/23,Facebook,Prospecting,Prospecting-Facebook,25982,1319,168,"$10,663.21","$3,024.53",North West,5.0%,$18.00,$0.44,$3.53,$11.64,CreativeA
15/07/23,SnapChat,Prospecting,Prospecting-SnapChat,33582,3023,22,"$5,182.50","$3,105.64",West Midlands,9.0%,$141.17,$0.97,$1.67,$9.25,CreativeC
15/07/23,SnapChat,Prospecting,Prospecting-SnapChat,21188,1159,98,"$1,242.43","$6,405.89",South West,5.0%,$65.37,$0.18,$0.19,$30.23,CreativeA
15/07/23,YouTube,Prospecting,Prospecting-YouTube,66087,2035,29,"$1,516.54","$3,761.02",Yorkshire and the Humber,3.0%,$129.69,$0.54,$0.40,$5.69,CreativeB
15/07/23,YouTube,Prospecting,Prospecting-YouTube,38649,1698,42,"$6,634.28",$539.32,East of England,4.0%,$12.84,$3.15,$12.30,$1.40,CreativeC
15/07/23,YouTube,Prospecting,Prospecting-YouTube,54788,1085,164,"$10,159.55","$3,261.47",Yorkshire and the Humber,2.0%,$19.89,$0.33,$3.12,$5.95,CreativeC
15/07/23,Facebook,Retargeting,Retargeting-Facebook,42149,957,42,"$4,366.60","$7,027.56",Wales,2.0%,$167.32,$0.14,$0.62,$16.67,CreativeB
15/07/23,TikTok,Prospecting,Prospecting-TikTok,39479,263,149,"$12,101.58","$3,184.49",South East,1.0%,$21.37,$0.08,$3.80,$8.07,CreativeA
15/07/23,YouTube,Prospecting,Prospecting-YouTube,37577,2335,11,"$9,083.58","$2,669.30",North West,6.0%,$242.66,$0.87,$3.40,$7.10,CreativeA
15/07/23,YouTube,Prospecting,Prospecting-YouTube,75299,3067,34,"$10,035.17","$4,218.31",East of England,4.0%,$124.07,$0.73,$2.38,$5.60,CreativeA
15/07/23,Facebook,Prospecting,Prospecting-Facebook,70820,723,61,"$2,000.82",$108.91,South East,1.0%,$1.79,$6.64,$18.37,$0.15,CreativeA
15/07/23,Facebook,Prospecting,Prospecting-Facebook,72522,156,142,"$12,532.80","$1,975.66",Northern Ireland,0.0%,$13.91,$0.08,$6.34,$2.72,CreativeA
15/07/23,Facebook,Retargeting,Retargeting-Facebook,52262,225,69,"$10,696.84","$2,651.88",East Midlands,0.0%,$38.43,$0.08,$4.03,$5.07,CreativeB
15/07/23,TikTok,Retargeting,Retargeting-TikTok,54947,675,50,"$6,792.70","$4,641.69",Wales,1.0%,$92.83,$0.15,$1.46,$8.45,CreativeB
15/07/23,YouTube,Prospecting,Prospecting-YouTube,37409,1004,208,"$1,669.18","$2,571.47",North West,3.0%,$12.36,$0.39,$0.65,$6.87,CreativeA
15/07/23,Instagram,Retargeting,Retargeting-Instagram,34896,114,57,"$8,113.90","$5,197.92",East of England,0.0%,$91.19,$0.02,$1.56,$14.90,CreativeB
15/07/23,Instagram,Prospecting,Prospecting-Instagram,35034,1982,111,"$12,616.64","$2,835.68",South East,6.0%,$25.55,$0.70,$4.45,$8.09,CreativeA
15/07/23,YouTube,Retargeting,Retargeting-YouTube,67192,786,44,"$6,936.07","$8,950.49",West Midlands,1.0%,$203.42,$0.09,$0.77,$13.32,CreativeB
15/07/23,YouTube,Retargeting,Retargeting-YouTube,16609,3104,109,"$6,526.30",$173.60,Northern Ireland,19.0%,$1.59,$17.88,$37.59,$1.05,CreativeC
15/07/23,YouTube,Prospecting,Prospecting-YouTube,20535,1936,205,"$2,548.31","$8,046.32",Yorkshire and the Humber,9.0%,$39.25,$0.24,$0.32,$39.18,CreativeC
15/07/23,YouTube,Prospecting,Prospecting-YouTube,5110,431,30,"$2,730.17","$3,562.95",South East,8.0%,$118.76,$0.12,$0.77,$69.73,CreativeC
15/07/23,TikTok,Prospecting,Prospecting-TikTok,7386,2645,287,"$3,533.05","$1,527.18",Scotland,36.0%,$5.32,$1.73,$2.31,$20.68,CreativeC
15/07/23,Instagram,Retargeting,Retargeting-Instagram,76253,42,55,"$10,912.14","$5,325.82",Yorkshire and the Humber,0.0%,$96.83,$0.01,$2.05,$6.98,CreativeC
15/07/23,SnapChat,Retargeting,Retargeting-SnapChat,54601,2035,217,"$9,039.02","$3,892.28",North East,4.0%,$17.94,$0.52,$2.32,$7.13,CreativeA
15/07/23,Instagram,Prospecting,Prospecting-Instagram,40889,1620,39,"$9,470.57",$508.81,North East,4.0%,$13.05,$3.18,$18.61,$1.24,CreativeA
15/07/23,Instagram,Prospecting,Prospecting-Instagram,51197,278,46,"$8,210.15","$5,139.80",Scotland,1.0%,$111.73,$0.05,$1.60,$10.04,CreativeA
15/07/23,Facebook,Retargeting,Retargeting-Facebook,69930,596,26,"$11,698.15","$7,281.11",East of England,1.0%,$280.04,$0.08,$1.61,$10.41,CreativeA
15/07/23,YouTube,Prospecting,Prospecting-YouTube,75405,274,110,"$8,540.83",$405.14,North West,0.0%,$3.68,$0.68,$21.08,$0.54,CreativeB
15/07/23,YouTube,Retargeting,Retargeting-YouTube,98225,2917,6,"$9,175.32",$703.65,South West,3.0%,$117.28,$4.15,$13.04,$0.72,CreativeC
15/07/23,YouTube,Retargeting,Retargeting-YouTube,44872,3606,183,"$9,509.46","$7,747.13",North West,8.0%,$42.33,$0.47,$1.23,$17.26,CreativeA
15/07/23,Facebook,Prospecting,Prospecting-Facebook,10548,122,8,"$1,690.25","$2,559.53",London,1.0%,$319.94,$0.05,$0.66,$24.27,CreativeB
15/07/23,TikTok,Retargeting,Retargeting-TikTok,19690,2231,102,"$3,531.54",$831.13,East Midlands,11.0%,$8.15,$2.68,$4.25,$4.22,CreativeA
15/07/23,TikTok,Retargeting,Retargeting-TikTok,2156,128,171,"$2,587.19","$7,377.31",South East,6.0%,$43.14,$0.02,$0.35,$342.18,CreativeB
15/07/23,SnapChat,Retargeting,Retargeting-SnapChat,4906,243,6,"$6,550.03","$1,786.00",West Midlands,5.0%,$297.67,$0.14,$3.67,$36.40,CreativeC
15/07/23,TikTok,Retargeting,Retargeting-TikTok,47083,1207,123,"$9,613.52","$7,610.18",North West,3.0%,$61.87,$0.16,$1.26,$16.16,CreativeA
15/07/23,TikTok,Prospecting,Prospecting-TikTok,41750,7,240,"$9,951.79","$2,535.39",North East,0.0%,$10.56,$0.00,$3.93,$6.07,CreativeB
15/07/23,YouTube,Retargeting,Retargeting-YouTube,95556,2579,13,"$4,898.17","$5,480.24",East Midlands,3.0%,$421.56,$0.47,$0.89,$5.74,CreativeC
15/07/23,Instagram,Prospecting,Prospecting-Instagram,10411,647,22,"$12,672.64","$6,619.11",Scotland,6.0%,$300.87,$0.10,$1.91,$63.58,CreativeA
15/07/23,TikTok,Retargeting,Retargeting-TikTok,34481,2014,30,"$4,476.70","$6,269.55",North East,6.0%,$208.98,$0.32,$0.71,$18.18,CreativeA
15/07/23,TikTok,Prospecting,Prospecting-TikTok,3733,1116,23,"$2,889.47","$3,981.48",Yorkshire and the Humber,30.0%,$173.11,$0.28,$0.73,$106.66,CreativeA
15/07/23,Facebook,Retargeting,Retargeting-Facebook,10618,647,55,"$2,031.50","$4,070.88",Yorkshire and the Humber,6.0%,$74.02,$0.16,$0.50,$38.34,CreativeA
15/07/23,SnapChat,Retargeting,Retargeting-SnapChat,74099,489,11,"$10,658.33","$4,608.09",North East,1.0%,$418.92,$0.11,$2.31,$6.22,CreativeB
15/07/23,Facebook,Prospecting,Prospecting-Facebook,2924,1179,122,"$10,739.01","$7,410.14",North East,40.0%,$60.74,$0.16,$1.45,$253.42,CreativeA
16/07/23,TikTok,Prospecting,Prospecting-TikTok,47761,289,87,"$4,388.28","$3,648.41",South East,1.0%,$41.94,$0.08,$1.20,$7.64,CreativeC
16/07/23,YouTube,Prospecting,Prospecting-YouTube,26591,1006,33,"$7,390.68",$658.60,South West,4.0%,$19.96,$1.53,$11.22,$2.48,CreativeA
16/07/23,TikTok,Retargeting,Retargeting-TikTok,63966,340,47,"$11,455.66","$3,360.43",Wales,1.0%,$71.50,$0.10,$3.41,$5.25,CreativeB
16/07/23,Instagram,Prospecting,Prospecting-Instagram,74974,136,136,"$12,884.07","$2,708.75",East Midlands,0.0%,$19.92,$0.05,$4.76,$3.61,CreativeB
16/07/23,Facebook,Prospecting,Prospecting-Facebook,45762,21,150,"$3,445.87","$1,849.25",London,0.0%,$12.33,$0.01,$1.86,$4.04,CreativeC
16/07/23,Facebook,Retargeting,Retargeting-Facebook,26324,571,124,"$11,186.09","$4,512.71",Yorkshire and the Humber,2.0%,$36.39,$0.13,$2.48,$17.14,CreativeC
16/07/23,Facebook,Prospecting,Prospecting-Facebook,4209,1390,144,$885.57,"$1,077.54",West Midlands,33.0%,$7.48,$1.29,$0.82,$25.60,CreativeA
